ip,city,country,region
72.169.80.153,Black River Falls,US,Wisconsin
205.251.148.74,Houston,US,Texas
72.169.81.64,Horseshoe Bay,US,Texas
173.149.176.218,Houston,US,Texas
71.158.153.146,San Antonio,US,Texas
70.120.73.0,San Antonio,US,Texas
136.50.24.156,San Antonio,US,Texas
205.251.148.186,Houston,US,Texas
72.169.81.20,Albany,US,Vermont
185.245.86.170,Miami,US,Florida
205.251.150.162,Houston,US,Texas
70.121.194.226,San Antonio,US,Texas
72.169.81.79,Horseshoe Bay,US,Texas
205.251.150.218,Houston,US,Texas
173.149.241.156,Fort Worth,US,Texas
174.207.24.42,Cleveland,US,Ohio
173.239.232.58,Bridgeport,US,Connecticut
70.113.20.26,Austin,US,Texas
72.169.80.174,Necedah,US,Wisconsin
70.123.205.224,San Antonio,US,Texas
173.239.232.90,Bridgeport,US,Connecticut
66.69.50.119,San Antonio,US,Texas
67.10.181.177,San Antonio,US,Texas
173.239.232.101,Bridgeport,US,Connecticut
173.239.232.4,Bridgeport,US,Connecticut
72.190.251.104,San Antonio,US,Texas
173.127.40.170,Houston,US,Texas
107.77.220.67,Houston,US,Texas
174.246.162.172,Killeen,US,Texas
174.207.15.240,Cleveland,US,Ohio
173.149.160.96,San Antonio,US,Texas
174.207.5.100,Cleveland,US,Ohio
107.77.220.110,Houston,US,Texas
174.246.196.4,Austin,US,Texas
173.127.36.190,Fort Worth,US,Texas
107.77.221.13,Houston,US,Texas
173.239.232.175,New York City,US,New York
97.100.13.134,Kissimmee,US,Florida
97.103.225.152,Daytona Beach,US,Florida
107.77.221.91,Houston,US,Texas
66.225.111.109,Montgomery,US,Alabama
96.35.248.138,Belleville,US,Illinois
107.77.222.128,Lovelady,US,Texas
173.149.136.60,Lake Charles,US,Louisiana
107.77.217.58,Houston,US,Texas
74.81.88.42,Houston,US,Texas
173.149.246.55,Houston,US,Texas
173.123.192.224,Beaumont,US,Texas
205.251.150.194,Houston,US,Texas
173.239.232.69,Bridgeport,US,Connecticut
174.246.193.51,Austin,US,Texas
173.239.232.136,New York City,US,New York
173.239.232.147,New York City,US,New York
96.8.178.150,Boerne,US,Texas
173.239.232.26,Bridgeport,US,Connecticut
173.127.53.126,Houston,US,Texas
107.77.219.83,Houston,US,Texas
107.77.217.81,Houston,US,Texas
174.246.198.2,Austin,US,Texas
172.58.107.4,Dallas,US,Texas
173.239.232.13,Bridgeport,US,Connecticut
172.58.102.188,Oklahoma City,US,Oklahoma
67.11.236.189,San Antonio,US,Texas
173.239.232.112,Bridgeport,US,Connecticut
173.239.232.130,New York City,US,New York
107.77.220.71,Houston,US,Texas
172.58.107.121,Dallas,US,Texas
172.58.107.201,Dallas,US,Texas
205.251.148.66,Houston,US,Texas
172.58.107.151,Dallas,US,Texas
74.81.88.34,Houston,US,Texas
174.246.193.155,Austin,US,Texas
172.58.110.189,Dallas,US,Texas
205.251.150.242,Houston,US,Texas
74.81.88.74,Houston,US,Texas
107.77.217.106,Houston,US,Texas
205.251.148.42,Houston,US,Texas
205.251.150.202,Houston,US,Texas
205.251.148.34,Houston,US,Texas
205.251.151.42,Houston,US,Texas
74.81.88.130,Houston,US,Texas
193.56.117.42,Dallas,US,Texas
174.246.198.133,Austin,US,Texas
107.77.219.66,Houston,US,Texas
174.207.17.75,Cleveland,US,Ohio
205.251.148.138,Houston,US,Texas
96.8.177.17,Boerne,US,Texas
205.251.151.26,Houston,US,Texas
174.207.3.25,Cleveland,US,Ohio
72.179.167.36,San Antonio,US,Texas
173.149.234.119,Lake Charles,US,Louisiana
205.251.148.26,Houston,US,Texas
72.181.57.49,Laguna Heights,US,Texas
107.77.200.190,Dallas,US,Texas
107.77.200.150,Dallas,US,Texas
173.123.102.174,San Antonio,US,Texas
107.77.200.65,Dallas,US,Texas
173.123.113.69,Pharr,US,Texas
107.77.200.83,Dallas,US,Texas
107.77.200.32,Dallas,US,Texas
107.77.200.86,Dallas,US,Texas
173.123.11.246,Hallsville,US,Texas
107.77.208.209,Chicago,US,Illinois
107.77.208.122,Chicago,US,Illinois
173.123.21.58,Lake Charles,US,Louisiana
173.127.36.228,Fort Worth,US,Texas
74.81.88.114,Houston,US,Texas
107.77.208.117,Chicago,US,Illinois
107.77.208.118,Chicago,US,Illinois
173.127.33.133,Fort Worth,US,Texas
74.81.88.90,Houston,US,Texas
173.123.135.208,Houston,US,Texas
74.81.88.122,Houston,US,Texas
74.81.88.66,Houston,US,Texas
107.77.220.169,Houston,US,Texas
104.5.159.147,San Antonio,US,Texas
77.111.247.10,Amsterdam,NL,North Holland
173.123.129.83,Carriere,US,Mississippi
173.127.107.19,Houston,US,Texas
173.149.249.154,Nash,US,Texas
72.190.171.65,San Antonio,US,Texas
173.123.5.242,San Antonio,US,Texas
76.237.206.217,San Antonio,US,Texas
72.179.177.9,San Antonio,US,Texas
99.203.213.192,Houston,US,Texas
99.203.212.90,San Jose,US,California
99.203.91.132,Houston,US,Texas
99.203.90.36,Houston,US,Texas
99.203.90.207,Houston,US,Texas
99.203.213.15,Houston,US,Texas
99.203.213.25,Houston,US,Texas
99.203.91.92,Houston,US,Texas
99.203.91.87,Houston,US,Texas
173.127.115.88,Amite,US,Louisiana
173.149.202.225,Shreveport,US,Louisiana
173.149.155.61,Jackson,US,Mississippi
24.27.93.93,Dallas,US,Texas
173.123.79.79,Baton Rouge,US,Louisiana
99.203.90.180,Houston,US,Texas
99.203.90.185,Houston,US,Texas
99.203.90.177,Houston,US,Texas
99.203.213.199,Houston,US,Texas
99.203.27.182,Houston,US,Texas
72.177.241.50,San Antonio,US,Texas
99.203.27.226,Houston,US,Texas
99.203.26.188,San Jose,US,California
70.121.214.153,San Antonio,US,Texas
107.77.221.202,Houston,US,Texas
76.237.202.105,San Antonio,US,Texas
107.77.222.168,Lovelady,US,Texas
99.203.155.161,San Jose,US,California
162.229.6.124,San Antonio,US,Texas
108.196.159.214,Austin,US,Texas
38.70.11.18,Washington,US,"Washington, D.C."
68.206.161.84,San Antonio,US,Texas
70.121.228.51,San Antonio,US,Texas
76.250.145.252,San Antonio,US,Texas
76.185.199.45,San Antonio,US,Texas
136.50.32.151,San Antonio,US,Texas
67.11.143.114,San Antonio,US,Texas
130.45.45.231,San Antonio,US,Texas
172.9.3.42,San Antonio,US,Texas
99.43.140.149,San Antonio,US,Texas
72.181.108.107,San Antonio,US,Texas
130.45.25.120,San Antonio,US,Texas
130.45.46.189,San Antonio,US,Texas
172.58.102.223,Oklahoma City,US,Oklahoma
172.58.99.71,Houston,US,Texas
66.69.44.184,San Antonio,US,Texas
72.177.141.148,San Antonio,US,Texas
107.77.221.173,Houston,US,Texas
108.200.131.128,San Antonio,US,Texas
24.243.58.134,San Antonio,US,Texas
99.76.235.191,San Antonio,US,Texas
12.71.110.114,San Antonio,US,Texas
96.8.178.180,Boerne,US,Texas
45.20.117.105,San Antonio,US,Texas
96.8.168.147,San Antonio,US,Texas
72.177.207.78,San Antonio,US,Texas
172.125.225.121,San Antonio,US,Texas
70.121.184.72,San Antonio,US,Texas
70.121.182.222,San Antonio,US,Texas
67.214.78.138,San Antonio,US,Texas
99.27.143.74,San Antonio,US,Texas
69.232.49.24,San Antonio,US,Texas
96.8.177.123,Boerne,US,Texas
104.15.38.22,San Antonio,US,Texas
72.128.136.221,San Antonio,US,Texas
72.128.136.218,San Antonio,US,Texas
172.58.101.155,Houston,US,Texas
72.177.173.161,San Antonio,US,Texas
172.58.107.116,Dallas,US,Texas
71.41.156.141,San Antonio,US,Texas
67.11.136.146,San Antonio,US,Texas
70.122.52.140,Kerrville,US,Texas
174.207.15.2,Cleveland,US,Ohio
172.58.102.135,Oklahoma City,US,Oklahoma
107.77.217.18,Houston,US,Texas
71.78.10.227,San Antonio,US,Texas
96.8.168.255,San Antonio,US,Texas
96.8.177.78,Boerne,US,Texas
107.77.217.114,Houston,US,Texas
172.58.99.194,Houston,US,Texas
71.40.42.51,Killeen,US,Texas
172.58.102.183,Oklahoma City,US,Oklahoma
172.58.99.75,Houston,US,Texas
193.56.117.80,Dallas,US,Texas
172.58.111.153,Dallas,US,Texas
70.112.103.21,Kyle,US,Texas
172.58.99.127,Houston,US,Texas
172.58.109.15,Dallas,US,Texas
193.56.117.46,Dallas,US,Texas
193.56.117.3,Dallas,US,Texas
172.58.109.69,Dallas,US,Texas
172.58.109.80,Dallas,US,Texas
172.125.4.125,Midlothian,US,Texas
172.58.102.167,Oklahoma City,US,Oklahoma
172.58.101.215,Houston,US,Texas
172.58.99.74,Houston,US,Texas
96.8.130.12,San Antonio,US,Texas
12.246.113.186,Decatur,US,Alabama
70.128.146.8,San Antonio,US,Texas
75.87.28.58,San Antonio,US,Texas
136.50.50.90,San Antonio,US,Texas
209.58.147.242,Dallas,US,Texas
209.64.85.248,San Antonio,US,Texas
174.207.10.127,Cleveland,US,Ohio
172.9.1.31,San Antonio,US,Texas
70.130.122.39,San Antonio,US,Texas
172.242.120.198,Lockhart,US,Texas
172.58.109.241,Dallas,US,Texas
172.58.109.21,Dallas,US,Texas
172.58.67.117,Dallas,US,Texas
172.58.67.225,Dallas,US,Texas
70.240.199.22,San Antonio,US,Texas
172.58.101.37,Houston,US,Texas
104.5.221.32,San Antonio,US,Texas
173.123.157.175,Fort Worth,US,Texas
70.123.135.83,Fredericksburg,US,Texas
45.132.226.7,Opfikon,CH,Zurich
96.77.154.186,Houston,US,Texas
172.58.109.128,Dallas,US,Texas
162.72.133.33,Livingston,US,Texas
99.203.212.119,San Jose,US,California
75.87.2.162,Addison,US,Texas
96.8.177.90,Boerne,US,Texas
107.117.224.90,Redmond,US,Washington
107.77.221.215,Houston,US,Texas
174.246.202.47,Austin,US,Texas
172.58.109.225,Dallas,US,Texas
24.28.151.226,San Antonio,US,Texas
107.77.218.168,Houston,US,Texas
96.8.132.129,Canyon Lake,US,Texas
96.8.177.40,Boerne,US,Texas
107.77.222.188,Lovelady,US,Texas
136.49.100.118,Austin,US,Texas
96.8.177.84,Boerne,US,Texas
107.77.221.210,Houston,US,Texas
96.8.130.36,San Antonio,US,Texas
107.77.189.17,Houston,US,Texas
172.58.101.208,Houston,US,Texas
107.77.169.5,Houston,US,Texas
107.77.169.54,Houston,US,Texas
172.56.6.79,Dallas,US,Texas
209.181.112.90,Albuquerque,US,New Mexico
172.58.111.216,Dallas,US,Texas
107.77.189.30,Houston,US,Texas
107.77.189.27,Houston,US,Texas
107.77.189.26,Houston,US,Texas
172.58.103.175,Houston,US,Texas
172.56.6.147,Dallas,US,Texas
45.49.32.46,Los Angeles,US,California
172.58.101.72,Houston,US,Texas
172.58.103.199,Houston,US,Texas
71.137.144.185,San Antonio,US,Texas
172.56.6.145,Dallas,US,Texas
107.77.218.11,Houston,US,Texas
107.77.189.2,Houston,US,Texas
107.77.218.126,Houston,US,Texas
107.77.221.101,Houston,US,Texas
136.49.16.212,Austin,US,Texas
107.77.222.31,Houston,US,Texas
67.11.185.214,San Antonio,US,Texas
172.58.101.238,Houston,US,Texas
107.77.222.17,Houston,US,Texas
71.62.94.245,Richmond,US,Virginia
76.185.209.80,San Antonio,US,Texas
45.131.192.211,Dallas,US,Texas
107.77.217.151,Kirbyville,US,Texas
107.77.219.93,Houston,US,Texas
76.185.196.76,San Antonio,US,Texas
107.77.219.194,Houston,US,Texas
209.58.154.12,Dallas,US,Texas
45.132.115.22,Dallas,US,Texas
69.232.101.106,San Antonio,US,Texas
68.203.203.127,San Antonio,US,Texas
45.131.192.121,Dallas,US,Texas
193.56.117.100,Dallas,US,Texas
193.56.117.16,Dallas,US,Texas
136.50.75.159,San Antonio,US,Texas
154.6.28.146,Dallas,US,Texas
99.41.196.68,San Antonio,US,Texas
166.205.190.141,Dallas,US,Texas
70.130.127.113,San Antonio,US,Texas
72.190.187.173,San Antonio,US,Texas
69.231.92.35,San Antonio,US,Texas
64.250.9.181,New Braunfels,US,Texas
67.10.175.200,San Antonio,US,Texas
166.251.101.177,San Antonio,US,Texas
185.245.87.158,Los Angeles,US,California
212.103.49.182,Los Angeles,US,California
166.251.109.101,San Antonio,US,Texas
107.77.198.136,Dallas,US,Texas
24.26.249.215,San Antonio,US,Texas
166.251.101.67,San Antonio,US,Texas
72.190.175.202,San Antonio,US,Texas
70.123.236.191,San Antonio,US,Texas
209.36.87.18,San Antonio,US,Texas
107.77.198.169,Dallas,US,Texas
107.77.198.12,Dallas,US,Texas
75.1.34.153,New Braunfels,US,Texas
45.27.9.171,San Antonio,US,Texas
104.5.217.57,San Antonio,US,Texas
166.251.109.164,San Antonio,US,Texas
31.13.189.93,New York City,US,New York
174.207.16.31,Cleveland,US,Ohio
173.123.211.50,Houston,US,Texas
166.251.106.169,San Antonio,US,Texas
107.77.198.177,Dallas,US,Texas
72.190.169.29,San Antonio,US,Texas
173.123.149.65,Fort Worth,US,Texas
166.247.59.42,San Antonio,US,Texas
70.94.164.83,San Antonio,US,Texas
166.247.84.196,San Antonio,US,Texas
107.77.219.11,Houston,US,Texas
107.77.219.110,Houston,US,Texas
72.177.240.51,San Antonio,US,Texas
107.77.219.50,Houston,US,Texas
129.111.18.213,San Antonio,US,Texas
99.126.113.140,San Antonio,US,Texas
99.62.54.30,San Antonio,US,Texas
166.251.101.185,San Antonio,US,Texas
173.127.20.174,Houston,US,Texas
173.127.55.135,Pharr,US,Texas
174.207.7.100,Cleveland,US,Ohio
172.58.110.154,Dallas,US,Texas
166.251.101.151,San Antonio,US,Texas
166.251.101.149,San Antonio,US,Texas
76.185.242.211,San Antonio,US,Texas
172.58.110.230,Dallas,US,Texas
173.149.140.118,Fort Worth,US,Texas
173.174.236.156,San Antonio,US,Texas
74.192.167.159,Georgetown,US,Texas
107.77.217.94,Houston,US,Texas
172.58.107.143,Dallas,US,Texas
173.127.123.225,Fort Worth,US,Texas
166.251.101.164,San Antonio,US,Texas
174.246.197.16,Austin,US,Texas
173.149.192.220,Fort Worth,US,Texas
172.58.107.245,Dallas,US,Texas
172.58.110.199,Dallas,US,Texas
174.246.193.205,Austin,US,Texas
172.58.110.184,Dallas,US,Texas
162.197.46.150,San Antonio,US,Texas
166.251.101.21,San Antonio,US,Texas
172.58.107.89,Dallas,US,Texas
172.58.107.35,Dallas,US,Texas
107.77.221.82,Houston,US,Texas
67.10.169.6,San Antonio,US,Texas
166.251.106.113,San Antonio,US,Texas
166.251.101.195,San Antonio,US,Texas
70.117.30.148,Dallas,US,Texas
173.149.224.202,Fort Worth,US,Texas
166.251.101.225,San Antonio,US,Texas
173.149.239.160,La Marque,US,Texas
173.149.245.229,Fort Worth,US,Texas
70.121.160.151,San Antonio,US,Texas
166.251.106.121,San Antonio,US,Texas
166.251.112.118,San Antonio,US,Texas
107.77.217.210,Kirbyville,US,Texas
71.143.84.242,San Antonio,US,Texas
107.77.221.22,Houston,US,Texas
174.207.14.170,Cleveland,US,Ohio
166.247.59.41,San Antonio,US,Texas
67.10.165.185,San Antonio,US,Texas
173.127.59.159,Fort Worth,US,Texas
166.251.112.197,San Antonio,US,Texas
107.77.221.211,Houston,US,Texas
172.58.110.135,Dallas,US,Texas
173.127.20.115,Texarkana,US,Texas
162.89.0.47,Austin,US,Texas
208.184.162.149,San Jose,US,California
70.114.28.44,New Braunfels,US,Texas
166.251.109.235,San Antonio,US,Texas
107.77.221.141,Houston,US,Texas
166.247.59.40,San Antonio,US,Texas
166.141.90.7,Hollywood,US,Florida
166.251.101.210,San Antonio,US,Texas
166.251.109.47,San Antonio,US,Texas
166.251.112.195,San Antonio,US,Texas
107.77.221.200,Houston,US,Texas
98.6.99.123,Houston,US,Texas
172.58.99.204,Houston,US,Texas
166.251.109.68,San Antonio,US,Texas
107.136.101.76,San Antonio,US,Texas
107.77.221.165,Houston,US,Texas
166.251.109.160,San Antonio,US,Texas
166.251.101.68,San Antonio,US,Texas
107.77.221.92,Houston,US,Texas
166.251.109.109,San Antonio,US,Texas
172.58.99.186,Houston,US,Texas
107.77.217.85,Houston,US,Texas
172.58.107.123,Dallas,US,Texas
63.97.8.65,Dallas,US,Texas
70.114.9.241,New Braunfels,US,Texas
173.149.140.36,South Alamo,US,Texas
99.48.230.105,San Antonio,US,Texas
130.45.65.31,San Antonio,US,Texas
99.48.228.206,San Antonio,US,Texas
172.58.99.6,Houston,US,Texas
107.77.218.154,Houston,US,Texas
172.58.110.144,Dallas,US,Texas
172.58.107.137,Dallas,US,Texas
172.58.70.251,Dallas,US,Texas
173.127.36.184,Fort Worth,US,Texas
172.58.102.166,Oklahoma City,US,Oklahoma
172.58.107.19,Dallas,US,Texas
173.127.102.248,Aransas Pass,US,Texas
172.58.107.33,Dallas,US,Texas
172.58.67.152,Dallas,US,Texas
172.58.102.159,Oklahoma City,US,Oklahoma
173.123.125.46,Houston,US,Texas
104.190.137.203,Austin,US,Texas
173.123.148.85,Henderson,US,Texas
172.58.107.159,Dallas,US,Texas
173.123.196.135,Lake Charles,US,Louisiana
172.58.110.130,Dallas,US,Texas
173.123.44.116,San Antonio,US,Texas
172.58.107.67,Dallas,US,Texas
172.58.107.94,Dallas,US,Texas
172.58.107.109,Dallas,US,Texas
172.58.99.181,Houston,US,Texas
172.58.107.192,Dallas,US,Texas
172.58.107.117,Dallas,US,Texas
172.58.99.90,Houston,US,Texas
172.58.67.142,Dallas,US,Texas
173.175.100.201,San Antonio,US,Texas
172.58.99.80,Houston,US,Texas
172.58.99.199,Houston,US,Texas
172.58.107.146,Dallas,US,Texas
72.178.116.29,San Antonio,US,Texas
172.58.110.171,Dallas,US,Texas
172.58.107.177,Dallas,US,Texas
172.58.110.170,Dallas,US,Texas
172.58.107.226,Dallas,US,Texas
172.58.107.252,Dallas,US,Texas
172.58.99.176,Houston,US,Texas
172.58.67.23,Dallas,US,Texas
172.58.107.56,Dallas,US,Texas
172.58.107.101,Dallas,US,Texas
172.58.110.247,Dallas,US,Texas
172.58.110.158,Dallas,US,Texas
172.58.67.106,Dallas,US,Texas
172.58.107.241,Dallas,US,Texas
172.58.110.242,Dallas,US,Texas
172.58.110.141,Dallas,US,Texas
172.58.110.210,Dallas,US,Texas
172.58.110.221,Dallas,US,Texas
172.58.102.173,Oklahoma City,US,Oklahoma
172.58.107.141,Dallas,US,Texas
174.207.0.183,Cleveland,US,Ohio
172.58.99.242,Houston,US,Texas
99.203.90.140,Houston,US,Texas
172.58.99.106,Houston,US,Texas
136.50.64.245,San Antonio,US,Texas
172.58.67.230,Dallas,US,Texas
174.246.197.179,Austin,US,Texas
172.58.110.238,Dallas,US,Texas
172.58.102.252,Oklahoma City,US,Oklahoma
221.229.204.176,Shanghai,CN,Shanghai
172.58.107.63,Dallas,US,Texas
172.58.70.253,Dallas,US,Texas
172.58.107.78,Dallas,US,Texas
172.58.107.238,Dallas,US,Texas
130.45.47.56,San Antonio,US,Texas
47.134.162.37,Boone,US,North Carolina
195.206.104.109,Los Angeles,US,California
166.181.85.9,Milwaukee,US,Wisconsin
130.45.52.50,San Antonio,US,Texas
174.246.197.106,Austin,US,Texas
174.197.7.219,Austin,US,Texas
107.77.217.109,Houston,US,Texas
174.246.198.172,Austin,US,Texas
107.77.217.143,Kirbyville,US,Texas
174.244.81.249,Ashburn,US,Virginia
107.77.217.229,Kirbyville,US,Texas
107.77.217.131,Kirbyville,US,Texas
107.77.218.136,Houston,US,Texas
107.77.219.127,Houston,US,Texas
76.185.252.88,San Antonio,US,Texas
209.112.234.226,Brenham,US,Texas
107.77.217.24,Houston,US,Texas
76.185.240.151,San Antonio,US,Texas
71.158.155.73,San Antonio,US,Texas
67.11.220.40,San Antonio,US,Texas
192.171.119.178,San Antonio,US,Texas
129.111.179.104,San Antonio,US,Texas
70.123.227.169,San Antonio,US,Texas
67.10.186.142,San Antonio,US,Texas
72.191.26.40,San Antonio,US,Texas
24.243.67.130,San Antonio,US,Texas
108.160.237.17,Cedar Rapids,US,Iowa
70.40.29.112,Gonzales,US,Texas
70.40.29.42,Gonzales,US,Texas
172.58.70.189,Dallas,US,Texas
76.185.174.229,San Antonio,US,Texas
71.42.198.186,Dallas,US,Texas
67.11.208.216,San Antonio,US,Texas
45.131.192.63,Dallas,US,Texas
70.123.239.146,San Antonio,US,Texas
74.192.142.167,Round Rock,US,Texas
68.201.208.69,San Antonio,US,Texas
70.40.28.106,Gonzales,US,Texas
70.40.21.86,Gonzales,US,Texas
107.77.219.100,Houston,US,Texas
70.40.28.157,Gonzales,US,Texas
70.123.252.212,New Braunfels,US,Texas
99.132.128.80,San Antonio,US,Texas
137.7.73.123,San Antonio,US,Texas
72.181.126.124,San Antonio,US,Texas
72.178.102.21,New Braunfels,US,Texas
107.77.221.135,Houston,US,Texas
212.102.45.63,Denver,US,Colorado
192.145.119.105,Phoenix,US,Arizona
185.247.70.173,Dallas,US,Texas
104.10.49.137,Dallas,US,Texas
47.187.247.99,Arlington,US,Texas
76.85.96.133,Plano,US,Texas
172.14.176.83,Dallas,US,Texas
107.198.56.204,Richardson,US,Texas
162.229.67.41,Dallas,US,Texas
47.187.240.67,Rowlett,US,Texas
76.187.53.87,Dallas,US,Texas
69.231.76.212,Dallas,US,Texas
71.150.218.181,Dallas,US,Texas
72.181.19.10,Dallas,US,Texas
97.99.239.216,Dallas,US,Texas
64.124.32.82,Los Angeles,US,California
174.67.1.123,Oklahoma City,US,Oklahoma
71.41.191.147,Dallas,US,Texas
76.184.67.169,Arlington,US,Texas
172.58.204.130,Philadelphia,US,Pennsylvania
76.218.3.43,Dallas,US,Texas
75.57.25.192,Dallas,US,Texas
75.33.163.123,Dallas,US,Texas
72.181.156.185,Dallas,US,Texas
72.190.25.232,Dallas,US,Texas
172.58.107.203,Dallas,US,Texas
24.242.93.131,Austin,US,Texas
75.20.162.161,Dallas,US,Texas
72.182.214.180,Irving,US,Texas
172.58.108.157,Dallas,US,Texas
172.58.107.239,Dallas,US,Texas
172.58.110.220,Dallas,US,Texas
216.63.31.195,Dallas,US,Texas
47.187.244.53,Rowlett,US,Texas
104.14.116.184,Dallas,US,Texas
76.187.107.183,Dallas,US,Texas
172.58.111.247,Dallas,US,Texas
172.58.107.223,Dallas,US,Texas
172.58.108.232,Dallas,US,Texas
174.236.3.3,Oklahoma City,US,Oklahoma
172.58.108.142,Dallas,US,Texas
172.58.111.26,Dallas,US,Texas
66.25.246.159,Dallas,US,Texas
71.12.226.214,Slidell,US,Louisiana
47.186.8.231,Dallas,US,Texas
47.214.184.25,Hot Springs Village,US,Arkansas
174.246.135.44,Dallas,US,Texas
172.58.107.221,Dallas,US,Texas
172.58.107.23,Dallas,US,Texas
172.58.110.174,Dallas,US,Texas
172.58.110.217,Dallas,US,Texas
172.58.110.239,Dallas,US,Texas
172.58.107.3,Dallas,US,Texas
107.140.217.8,Dallas,US,Texas
99.97.210.12,Dallas,US,Texas
72.180.103.93,Plano,US,Texas
32.141.17.86,Dallas,US,Texas
47.187.229.105,Dallas,US,Texas
172.58.109.124,Dallas,US,Texas
76.185.121.198,Dallas,US,Texas
209.133.66.84,Dallas,US,Texas
174.244.48.221,Ashburn,US,Virginia
70.123.110.205,Dallas,US,Texas
172.58.107.34,Dallas,US,Texas
69.213.15.192,Arlington,US,Texas
172.58.107.62,Dallas,US,Texas
172.58.110.140,Dallas,US,Texas
69.132.169.243,Charlotte,US,North Carolina
172.58.107.194,Dallas,US,Texas
174.236.11.30,Wichita,US,Kansas
76.184.52.198,Dallas,US,Texas
69.59.85.121,Hillsboro,US,Texas
47.187.238.163,Dallas,US,Texas
70.5.31.154,Dallas,US,Texas
47.187.247.193,Arlington,US,Texas
76.187.7.114,Dallas,US,Texas
107.242.113.36,Dallas,US,Texas
107.242.125.32,Dallas,US,Texas
174.236.1.254,Oklahoma City,US,Oklahoma
47.187.228.190,Garland,US,Texas
172.58.107.124,Dallas,US,Texas
172.58.107.216,Dallas,US,Texas
172.58.110.152,Dallas,US,Texas
172.58.110.193,Dallas,US,Texas
97.105.164.91,Arlington,US,Texas
212.102.44.99,Denver,US,Colorado
47.6.87.22,Whittier,US,California
23.117.144.200,Los Angeles,US,California
97.77.27.166,Garland,US,Texas
172.58.107.230,Dallas,US,Texas
71.146.116.173,Irving,US,Texas
104.218.128.194,Irving,US,Texas
172.58.107.190,Dallas,US,Texas
172.58.110.181,Dallas,US,Texas
76.184.212.53,McKinney,US,Texas
71.78.37.150,Dallas,US,Texas
72.190.36.102,Dallas,US,Texas
212.102.44.84,Denver,US,Colorado
76.182.166.199,Hilton Head Island,US,South Carolina
70.118.67.138,Irving,US,Texas
76.85.101.80,Irving,US,Texas
98.6.203.30,Dallas,US,Texas
172.58.110.183,Dallas,US,Texas
71.78.157.46,Plano,US,Texas
174.236.6.113,Fort Smith,US,Arkansas
71.158.155.118,San Antonio,US,Texas
68.203.222.3,Dallas,US,Texas
75.15.242.25,San Antonio,US,Texas
72.181.99.88,San Antonio,US,Texas
174.236.18.237,Owasso,US,Oklahoma
